Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomeVsLevelMedian,PromotionStagnation,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
34,0,426,10,4,3,1,42,4,2,4,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2,1.0,0.8846441947565543,0.7777777777777778,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
49,0,722,25,4,3,0,84,3,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4,0.9,1.202621722846442,0.1111111111111111,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
39,0,1387,10,5,2,1,76,3,2,1,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7,0.7,1.006928838951311,1.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
27,0,1302,19,3,4,1,67,2,1,1,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,1.0,1.5228464419475656,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
35,0,819,18,5,2,1,48,4,2,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,1.0,0.9752808988764045,0.0625,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
28,0,580,27,3,2,0,39,1,2,1,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,0.8333333333333334,0.9132958801498128,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
21,0,546,5,1,3,1,97,3,1,4,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,0.6666666666666666,1.1674157303370787,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
18,1,544,3,2,2,0,70,3,1,4,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,0.0,0.5876404494382023,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
47,0,1176,26,4,4,0,98,3,5,3,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,0.18518518518518517,1.0221505823627288,0.2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39,0,170,3,2,3,1,76,2,2,3,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,0.9090909090909091,0.5747191011235955,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,0,884,15,3,1,0,80,2,3,3,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12,1.0,1.0455911823647295,0.7777777777777778,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,0,208,8,4,3,0,52,3,2,3,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,0.9333333333333333,0.7767790262172285,0.14285714285714285,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,0,671,19,3,3,1,85,3,2,3,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,0.4444444444444444,1.0801498127340825,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
39,0,711,4,3,1,0,81,3,2,3,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,0.9,0.9441947565543071,0.3333333333333333,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
45,0,1329,2,2,4,0,59,2,2,4,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,1.0,1.0805243445692885,0.3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
38,0,397,2,2,4,0,54,2,3,3,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,0.5,0.7771543086172344,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
35,1,737,10,3,4,1,55,2,3,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,0.8666666666666667,1.0326653306613227,0.46153846153846156,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
37,0,1470,10,3,2,0,71,3,1,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,1.0,1.4741573033707864,0.875,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,448,16,3,3,0,84,3,3,4,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,0.2222222222222222,0.7960921843687375,0.75,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,0,602,1,5,1,1,37,3,2,4,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,0.7142857142857143,1.0754681647940074,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
48,0,365,4,5,3,1,89,2,4,4,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,0.08695652173913043,0.9410672279311626,1.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
35,1,763,15,2,1,1,59,1,2,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,0.2857142857142857,1.0187265917602997,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24,0,567,2,1,1,0,32,3,1,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,1.0,1.408239700374532,0.16666666666666666,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27,0,486,8,3,2,0,86,4,1,3,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0.6,1.3172284644194756,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,0,591,2,3,4,1,87,3,1,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0.6666666666666666,0.9662921348314607,0.25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
40,1,1329,7,3,1,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,0.4,0.8112359550561797,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,0,469,10,3,3,1,42,2,2,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0.625,1.099063670411985,0.2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
36,0,711,5,4,2,0,42,3,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0.3333333333333333,0.8024048096192384,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,0,772,2,1,4,1,77,4,2,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,1.0,0.9749063670411985,0.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
39,0,492,12,3,4,1,66,3,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0.7142857142857143,0.9915730337078652,0.2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
49,0,301,22,4,1,0,72,3,4,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0.14814814814814814,1.016033180636375,0.25,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50,0,813,17,5,4,0,50,2,3,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0.7368421052631579,1.329559118236473,0.07142857142857142,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,0,1141,2,3,3,0,31,3,1,3,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,1.0,1.0423220973782772,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
34,0,1130,3,3,4,0,66,3,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,1.0,1.0174157303370785,0.6363636363636364,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,0,311,7,3,1,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0.26666666666666666,0.7539325842696629,0.25,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
49,0,465,6,1,3,0,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0.5,0.8645536709174199,0.13333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,0,894,1,4,4,0,33,2,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,0.75,0.8191011235955056,0.3333333333333333,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
36,0,1040,3,2,4,1,79,4,2,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0.38461538461538464,1.2812734082397004,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,0,584,22,5,2,0,91,3,4,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0.2777777777777778,1.0787421072180265,0.4,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
43,0,1291,15,2,3,1,65,2,4,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,1.0,1.0896991457224217,0.42857142857142855,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35,1,880,12,4,4,1,36,3,2,4,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,0.8461538461538461,0.8578651685393258,0.5454545454545454,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
38,0,1189,1,3,4,1,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,0.6842105263157895,0.8867041198501873,0.15384615384615385,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,0,991,5,3,1,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,1.0,0.7840823970037453,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
33,0,392,2,4,4,1,93,3,2,4,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,1.0,1.0308988764044944,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,0,977,2,3,4,1,45,3,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0.9,1.0243445692883895,0.1111111111111111,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,0,1112,5,4,1,0,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,1.0,1.0254681647940076,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49,0,464,16,3,4,0,74,3,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0.11764705882352941,0.9689138576779026,1.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
38,0,148,2,3,4,0,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,1.0,0.9138576779026217,0.75,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
47,0,1225,2,4,2,0,47,4,4,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0.10344827586206896,0.9887334406338987,0.3333333333333333,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,0,809,1,3,3,1,36,3,4,3,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,0.34782608695652173,0.9520242664355577,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,0,1206,23,2,4,1,80,3,3,3,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,0.09523809523809523,0.709619238476954,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
20,0,727,9,1,4,1,54,3,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,1.0,1.0217228464419477,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
33,0,530,16,3,3,0,36,3,2,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,0.8571428571428571,1.0052434456928838,0.16666666666666666,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,0,1351,26,4,1,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,0.3,1.001310861423221,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44,0,528,1,3,3,0,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0.25,1.196629213483146,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,1,1320,8,1,4,1,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,1.0,1.494007490636704,0.2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
38,0,1495,4,2,4,0,87,3,1,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0.0,1.2382022471910112,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
53,0,1395,24,4,2,1,48,4,3,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0.36363636363636365,0.7019038076152304,0.25,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
48,1,708,7,2,4,0,95,3,1,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,0.47368421052631576,0.9943820224719101,0.7777777777777778,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
32,1,1259,2,4,4,1,95,3,1,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,1.0,0.5217228464419476,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26,0,786,7,3,4,1,76,3,1,4,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,1.0,0.9625468164794008,0.7142857142857143,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
55,0,1441,22,3,1,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0.5,1.3247191011235955,0.25,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,0,1157,5,2,2,1,57,2,2,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,1.0,0.746441947565543,0.26666666666666666,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
60,0,370,1,4,3,1,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0.05263157894736842,1.0904809619238478,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,0,267,21,3,2,1,79,4,1,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,1.0,0.7595505617977528,0.14285714285714285,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
37,0,1278,1,4,3,1,31,1,2,4,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,1.0,1.7837078651685394,0.16666666666666666,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,0,678,19,3,2,0,35,2,1,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,1.0,1.097003745318352,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
23,1,427,7,3,3,1,99,3,1,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,1.0,0.8520599250936329,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,0,921,2,3,3,0,96,4,3,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0.8888888888888888,0.7894789579158317,0.75,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,0,146,2,4,1,1,79,2,1,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0.8333333333333334,1.8464419475655431,0.2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
43,0,1179,2,3,4,1,73,3,2,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,1.0,1.4694756554307116,0.8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
24,0,581,9,3,3,1,62,4,1,3,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,1.0,1.648314606741573,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
41,0,918,6,3,4,1,35,3,3,3,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,1.0,0.9259519038076153,0.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,0,1082,9,4,4,0,43,3,1,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0.5555555555555556,1.1138576779026217,0.2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36,0,530,2,4,3,0,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0.7647058823529411,0.8430711610486892,0.46153846153846156,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
45,0,1238,1,1,3,1,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,0.92,1.0769539078156312,0.6086956521739131,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24,1,240,22,1,4,1,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,1.0,0.5823970037453183,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,1,1093,9,3,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,0.92,0.8007923734059675,0.6086956521739131,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,0,390,17,4,4,1,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,1.0,0.8632958801498127,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
45,0,1005,28,2,4,0,48,2,4,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,1.0,1.0340472947876687,0.38095238095238093,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
32,0,585,10,3,1,1,56,3,1,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0.5,1.2857677902621722,0.2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,0,741,2,4,2,1,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0.8333333333333334,1.3022471910112359,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,0,552,4,3,3,1,60,1,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0.3,1.2041198501872659,0.3333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,0,369,8,2,2,0,92,3,2,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,0.05555555555555555,1.2202247191011235,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24,0,506,29,1,2,1,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,1.0,1.4632958801498128,0.16666666666666666,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
46,0,717,13,4,3,1,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0.5263157894736842,1.0415730337078652,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,0,1370,27,4,4,1,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0.4117647058823529,1.2889513108614232,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30,0,793,16,1,2,1,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,1.0,1.0719101123595505,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47,0,543,2,4,3,1,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0.25,0.9322097378277153,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
46,0,1277,2,3,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0.7692307692307693,1.038877755511022,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,1,1456,13,5,2,1,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0.125,1.148689138576779,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32,1,964,1,2,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0.0,1.2612359550561798,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
23,0,160,4,1,3,0,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,1.0,1.2340823970037453,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
31,0,163,24,1,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0.5555555555555556,0.9808988764044944,0.2,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
39,0,792,1,3,4,1,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,1.0,1.2119850187265917,0.5555555555555556,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
32,0,371,19,3,4,1,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0.4,0.9629258517034068,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,0,611,7,4,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,1.0,1.03125,0.5714285714285714,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
45,0,176,4,3,3,0,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0.5555555555555556,0.9775551102204408,0.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,0,1312,2,4,4,0,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0.9,1.8606741573033707,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
24,0,897,10,3,1,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0.6666666666666666,0.8033707865168539,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
30,1,600,8,3,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,0.6666666666666666,0.8164794007490637,0.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
31,0,1003,5,3,1,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0.8333333333333334,1.5629213483146067,0.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
27,0,1054,8,3,3,0,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,1.0,1.2902621722846441,0.16666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
29,1,428,9,3,2,0,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,1.0,1.0337078651685394,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29,0,461,1,3,4,1,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0.3,1.1786516853932585,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,0,979,15,2,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0.5833333333333334,0.7154308617234469,0.14285714285714285,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,181,2,4,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0.8333333333333334,1.09812734082397,0.2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
33,0,1283,2,3,4,0,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0.8461538461538461,0.9638576779026217,0.09090909090909091,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
49,0,1313,11,4,4,0,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0.625,0.8440074906367041,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
33,1,211,16,3,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0.0,0.8581162324649299,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
38,0,594,2,2,3,0,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0.6666666666666666,0.9243445692883895,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,1,1079,16,4,1,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0.1,0.8177354709418838,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
29,0,590,4,3,4,0,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,1.0,0.7898876404494382,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,305,16,3,3,1,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0.7,0.9913857677902622,0.14285714285714285,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32,0,953,5,4,2,1,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0.5833333333333334,1.0179775280898877,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
38,0,833,18,3,2,1,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0.06666666666666667,1.0882022471910113,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
43,1,807,17,3,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0.16666666666666666,0.9127340823970037,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,0,855,12,3,2,1,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0.7142857142857143,1.0359550561797752,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
55,0,478,2,3,3,1,60,2,5,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0.029411764705882353,0.9899126455906821,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
